sentence_id	sentence	sentence_domain	source
ef5399acc6defb5d60e2f762273f08451c5a02bc7987c023a16c3b00f8164e1d	Herrialde kide guztiak daude ordezkatuta. Hartzen dituen erabakiak ez dira derrigorrez bete behar.		Batzar nagusia
ef55684ba401b825811a8d07b33472c23faf36b9c391728cbcf781e92b89e0e9	Ezberdindu barrunbeak, miokardioa eta balbulak.		norberaren aipua
ef557b35118186d555c6473430dfc3301f90c3cc4a848b0018d71e0ed82bb4e4	Eskolako digitalizazio plana horretan datza, hain zuzen.		Norberaren aipua
ef68b0865fd01233c20034c7acbd98b4a436715ff683feb10d7521678a450c2d	Eskultura osoa burnizkoa da.		Norberaren aipua
ef68c1681922852388426518fba12de1cab9a6d3f65674e68c1f964f40a4cf22	Itsasoak ahaztua du zure izena.		Anne Lukin eta Gorka Urbizuren doinua
ef76e9d766f0685c346d541cc5a25579100010ce2857dbfe091e95560eabf672	Gernika aldeko hizkera ikertzen.	general	https://www.euskaltzaindia.eus
ef79b572eb079e0a0af8d55300c886c53734dcb4fa06bbdebc5d82021f43a9a2	Egun, badira Gobernuz Kanpoko Erakundeak herri indigena eta hauen habitataren aldeko defentsa bultzatzen dutenak.		https://eu.wikipedia.org/wiki/Indigena
ef7f11d636784528ee333b7297fbe5e6facc0a0898d745de26cf6b58cfe27da9	Milesker.		Norberaren aipua
ef807275133c6d18b769490399334dbdea21bda339508fbed28237730bb2b91e	Egunon, gaur euria egingo du egun osoan zehar		Nire aipua
ef80abb5d8f98d4ba3cf229ccc29485580af65527628b60a4b4746e5a0ebf7a3	Odolkeria gogorrak egin omen zituen.	general	https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=50&non=sarreraBuruaStrict&query=gogor&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
ef83293322183629bd4e3c18c253d784146dbbcbf03c71a25c4764c67c26149d	Ziberbullyingaren inguruko solasaldia.		Norberaren aipua
ef8439d0f28c9fe88ea9778f37c3c42da40e06a987ca3b7da1c5d026d84a3ca7	Kasu horretan, emakumeari bost urteko iraupenez Lan eta Egoitza-Baimena emango zaio.		Norberaren aipua
ef84891c18954e9a9993b3952346c95588b566cdd8822b348f1d597f20ab6555	Ikusten dudanean maitearen aztala, jartzen zait buztana adarra bezala. 		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=50&non=sarreraBuruaStrict&query=buztan&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
ef8753189b4213a9da9b02b25318f1124120387329051586489502b03c4f394f	Nik ez dut hizkuntza hori sekulan ikasiko.		Norberaren aipua
ef8ebe26bd4769565c1b29a1f492e7863ba18ccc031a23c1e83c841783444c68	Haran itxi bat da, eta bertako urak desagertu egiten dira lurpean.		https://geoparkea.eus/eu/
ef984d52a572957e7c362b3f3f43b3233c9696c08d2265c0231bb12166c4dd43	Ia ez zebilen autorik, baina bat agertu orduko, bazter-bazterreraino arrimatzen zen aita. 	general	https://www.euskaltzaindia.eus
ef985bb6c3d85befd3eff71999c7e4367399f5a9bb4478dc7c98326c7ae3dd05	Europako kulturarik antzinakoenetakoa ezagutu nahi duzu?		https://geoparkea.eus/eu/
ef9a723600ba326efe755cc22e0d23dc06efd2cd200139715ac2968f304558b4	Soinketan min hartu dut. 		Euskerako kuadernoa
ef9af7cc7cad1802f98e948fb7003ab425f6046a3eecbab4b16aaa481b488030	Ez dute asmo horietako bat ere burutu.		Norberaren aipua
ef9c216fe6a18eedfa8d06280fd7506dec19882dd7ab992f5071ae9af082771e	Feminismoak neoliberalismoaren aurka borrokatu behar du.		Norberaren aipua
ef9c769984d5b1b7262cd863c27a1beeb37f7a2946017969e28586fbd35708fb	Proposaturiko hizkuntza gehienak lingua franca diren hizkuntzak dira.		https://eu.wikipedia.org/wiki/Nazio_Batuen_Erakundeko_hizkuntza_ofizialak
ef9ca0458edf81051f3f1997b41479914a2f7978d71db3b6db1549bdc4a1b9ac	Gehiengoak ondo ikusten du oroigarriak kentzea.		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=sarreraBuruaStrict&query=ikusi+&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
ef9fea08edf4b28cce9115ecdd6f9971e77ed823fad0143d9e4869f5f3f7e060	Txartel bakoitzak aurrekaldetik hitza eramango du eta atzekaldetik saria zein den adieraziko.		Norberaren aipua
efa336212996920259298a23ca0c1e764c3fade6a00c205c9541e101ea3e2f69	Begi handiak, biziak, erneak, ederrak, urdinak, beltzak, eztiak, samurrak, sakonak, odolduak, erreak. 		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=sarreraBuruaStrict&query=begi&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
efa45dd1774793d8107d831833d8687ad4f01ca67a93181a2d81bcc01b6efb49	"Zalantza genuen proteina ugari zituen.
"	general	Norberaren aipua
efa8437d958857425b3cdc3ce696d26d62efa240b498befe483bf627aee8262c	"Ikastaroei buruzko informazio gehiago bilatuko dugu.
"		Norberaren aipua
efa8852811c74f8d1220256ab9d5f2e68e336e7d924ad10cd139e6f78ca6f918	Zortzi minutuko atzerako kontaketa aktibatu		Pertsonala 
efaab52050c8b92d40afbe141470b992e2ae121e7ff9f32d3281e0c3ba2fee63	Ni hiltzen naizenean, ez ehortz elizan. Ehortziko nauzute upel batean.		Norberaren aipua
efaacc5d1b860d3f271db2e668bcc6b583d67f360ed3ce86248742070f5dafdd	Kartzelariak balde bat ur zikin botatzen dio gainera, esna dadin. 		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=osagaiakHasi&query=kartzela+&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
efab06999ad2fd8515a89f8ba2702fa53cb567fa7fd75a2bffd4bb3b187f999e	Noiz ez daude itsasertzetako emakumeak guraso bat edo seme maitea galtzeko zorian?		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=osagaiakHasi&query=guraso&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
efaf2f3f30a79242747982fde21340be78cbef5de4b1fc6e497d9995dfb3a05b	Badator haizete bat eta botatzen du etxea. 		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=osagaiakHasi&query=Haize&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
efb309811c961e5498b7d5e067a1a0984004416ed3407b87cd7e4a907d9b5afe	Hamaika barre egin dute entzuleek nire bizkar!		Norberaren aipua
efbb04798c57c21f3bfe5c2757d2414c8aa9cae95b620e2a32954e94d085e215	Zuhaitz baten sustraiak bezala, gure bizitzaren parte dira.		Abestia
efc40f0db0cf7c046bbc5c8dcb5636a5e73369770791803198f946298fb9949e	Garbitu hortzak.		Norberaren aipua
efca6fa1566ec42bffb104808b667380b96273904514536be348f31c3aeb8436	Ez dinat fitsik ulertu, ez baitinat italiera mintzatzen.		Norberaren aipua
efd0a512593a7efcdf8065bd3e4f0d5d6d4404ceb39a2b4ae3ffd8501916e326	Mugimendua aztertzeko, parke baten planoa eranil dezakegu.		DBH 2ko biologia Santillana
efd17b34568f8b78849dd900d780ae5e5cf892fe5316d13a443f7ab0462f74e6	Hala eta guztiz ere, irakurlea da nagusi, inor izatekotan, eta idazlea zerbitzari.	general	https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=50&non=osagaiakHasi&query=nagusi&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
efd2c7e040a199ecf73998511223e2448225da40b7759af6d8188e12062d4f7d	Eman bostekoa!		norberaren aipua
efd683c53b1d8ad16d129978a1b916f01444dca550cc0a3d811be90e91ecb4be	Ez egin kasurik, hego haizeak jota etorri dira bi hauek. 		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=osagaiakHasi&query=Haize&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
efd7c0a032c4350e31a6ffd63c87a3a683863c2939e469c666da48ea88d5f90e	Garajeko sarrera eta irteera ixten da.		Norberaren aipua
efd9ad93c56d640c6faf4478b47daa543293b033b3f1266ec3c2c7699446a762	"Gustura irakurri ditu artikuluak online.
"		Norberaren aipua
efdbf006f782555d7dfa8021942ca31025f5cbe2cd2e05ef45cfde7a327e04bd	Zapata zuriak paperez, euria denean batere ez.		They are known Basque proverbs. Thereby they are in the public domain. Collected from here: https://eu.wikiquote.org/wiki/Euskal_atsotitzak
efdc96b1547a452c546aa8139da38e4c2d7dfa391b9631cc30aac181b597506c	Plastikoekin nahasi da.		Norberaren aipua
efea9910d723f91f93ba971586247bf656ec358b991f38d3f18ee16c516c9321	Aizarnako kale-kalean zegoen etxe hori; plazan bertan. 		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=sarreraBuruaStrict&query=kale&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
eff328e27e7947299fe600614899adb47c12be83a4928c0a2be09a9299f4d83e	Urteak joan ahala, euskalkiak elkarrengandik bereizten ari dira. 		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=osagaiakHasi&query=joan&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
eff5c74e27bff1e37ec2e62841209548904d6ed60624ad64b244a3939494912c	Gu gabe, mundua gaizki egongo da, egun bakarrean baino ez bada ere.		Norberaren aipua
effa7c192b961ca2c87ee0f2b150670e3ea072d0852ab7925a50a89742a8667e	Batasuneko diplomazialari gorenak dioenez, inor ez da onik aterako eskualde osoko gatazka batetik.		Norberaren aipua
effe3c9736b0a357ab2a2ac15536394c7cafddbdbec3158e9a8fb542f94b6d0c	Gizarte hezkuntzaren helburua nagusia, jendartea komunitatean txertatzen laguntzea da.		Norberak ekarria 
effe7d093c422fff63c931e775df75f81bdf518bd87a40e158872d95a63645ef	"Dena dela, beste genero batzuk ere oso gustuko ditu.
"		Norberaren aipua
effef6c0de4343bb8328c6f65dae79135864dcf6ebc73baaa82f88142ab93ced	Zer moduz?		Norberaren aipua
f001096293c40a161bddd811e8bb6572a966ced75a6f1957a5f013f7a3dd1462	Egunero goiz entregatu beharreko lanen berri genuen.		Norberaren aipua
f0010e87bc23d6f6045e0b6aed2db91df6be6b6313314488a17939e0564b6654	Herriko Etxeko bilkura gela bigarren estaian da.		Norberaren aipua
f006c4050c54023b132a90cb0bcd6dd0af75cbbc88f1363aad0693c07770d14f	Orlegia edo berdea, nola esaten duzu zuk?		Ni
f0097030cb440ccb468ff6390c3128a4eb032938461ed782818acc85ca5c2185	Fiordoak itsasoko urez daude beteta.		Norberaren aipua
f009c9342d50afd66e05f09f0ca6cb81626ce4b15afc7c99fd465feac9da23bf	Norbaitek ezagutu al zuen?		Norberaren aipua
f012191b5f8ff99d7dee84fea3f32331e7c6309fb7b3af90088c54ac2b012428	Filologo talde baten izenean aurkeztu zen artikulua, horrek eztabaida linguistikoa eragingo zuen itxaropenez.		Norberaren aipua
f0134428dd8b31077cf126c493de8738471becb6c2884b77cf14a2911effdecc	Baskoien hizkuntza ulertzeko corpus handiagoa beharko.		nik sortua
f01439cbff13fec50ed32e39472c2ec8115ea0a200081e4c46c07f1dc0fedcf4	Abuztuan ondo egoten gara oporretan gaudelako, baina ekaina askoz hobea izaten da.		Norberaren aipua
f0158125ae5b78e2b21a952382b8bbf14e991a37a80f5f43110e4ad8973e91f7	Ilargi eta laino, sorginentzat giro.		They are known Basque proverbs. Thereby they are in the public domain. Collected from here: https://eu.wikiquote.org/wiki/Euskal_atsotitzak
f0179523c9718d3246dd5a97a9e97921c97837933acc953dacfc8d92d0b42c26	Kloroa eta fluorra daukaten molekulak dira.		Norberaren aipua
f01c2ff3dffc687b7cb9c01fe403fca833286703efb07b1e6d8954781108a8e3	Espartako Zaharren Kontseiluaren esku zegoen aginte politikoa		https://eu.wikipedia.org/wiki/Esparta
f01fd656ae67c21e19a24722277a06d68a601a0de2ef78327300d4e0993ef7e9	Faraoiaren aginpide zentralizatua desegin zen eta erreinu txiki askotan zatitu zen Egipto		https://eu.wikipedia.org/wiki/Egiptoko_Inperio_Ertaina
f0287c803077671f0fd4c4157286379a51e6a6a166cb117699afc1a1ec502dab	"Arrisku larriaz ohartarazi gaituzte.
"	general	Norberaren aipua
f02dbe5376c4452535100d2a82cccda89b1478a8a193dafe51fe84a8419508ca	"Orokorrean, zoragarria da gertatzen ari dena.
"		Norberaren aipua
f02dee4e4af5da77d838996615f012dda266a06c2cee9c4869e1b1fab96077c0	Madagaskarreko meatzeetatik grafitoa, urrea eta harribitxiak ateratzen dituzte.		Norberaren aipua
f02e869f9a61be8a7701e9ab03ea32c3b09239acd61523c43dcd84665ccf5d56	Nirekin nola jokatu zaren jendea frankok badaki.		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=sarreraBuruaStrict&query=franko&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
f0373ae6cadbd83ea1c3cd54cde147d602c0478a48361db5cdee384f7c7fcbb5	Berehala behar dugu, gerora gabe. 	general	https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=50&non=sarreraBuruaStrict&query=berehala&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
f0394aa71fc8d7ed4ca46a31c8b13f9eb7747f46d36de053b4cf9786861bb143	 Bat-batean aldatu zen giroa eta bestelako eguraldia sortu. 		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=50&non=sarreraBuruaStrict&query=eguraldi&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
f044084e7a773f99d246ab4e16effb1aad9328d97d852eeeac3f8fcbcaead398	Txakur zaunkak entzun zituen.		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=sarreraBuruaStrict&query=Zaunka&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
f046cf917a556081eabd2a2b1926531c167d212f011b74491736541231378356	Biologiaz asko daki.		Norberaren aipua
f04b180ea842e9237939377b03494771d3a3de67da39616f1e585bfd59737d5a	Zalantza bat daukat, praktikak egiten ari garenok ere bete behar dugu konfidentzialtasun konpromezua?		Norberaren aipua
f0504ed66801c7a3fd15bc2e95c24d09488509c1346c5f594187754af7a27025	Hala ere, nahiago zuen Nigeria.		Norberaren aipua
f05347215ad82d2806e93fb0327216eb95e28e0679baf0aa9f4e030ec042f18e	Aratxekiarekin egiten dute axoa etxalde horretan.		Norberaren aipua
f0562338749b5e65d151bea44150c357f20d5ac68ffd06b982dc48c4d29d065d	Une honetan nago horri buruz hausnartzen.		Neurea
f066c74a1ade39de90cc35478334ca431c5d14abdbd2090ce86b37553b3820da	Kultura ekipamenduek osagarriak izan behar dute elkarren artean. 		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=osagaiakHasi&query=kultura&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
f0697fd02636ca66e7173302e19e2c300de4273861ec5244f508358b481aa652	Zapatuan txostenan zegoen musika ez da nire gustukoa.		Nirea
f06c132e05d3c2676a5506da2b52e868df78f4e646fa1c21c00dfba62a5410d5	Hiru milioi jarraitzaile inguru dituzten sortzaileek hamar mila eurotik gora ere jaso ditzakete hilabetero.		Norberaren aipua
f06e5567cf38f1af7eae5368bb9d4e694fcded6ca4d1bd5a6e9acded6a2bc61f	"Gainontzeko ikasleek hobeki egiten dute lan.
"	general	Norberaren aipua
f07006c04b208f90b7060a640ff95aab9065df789479de7cc7bb9de2e76fa656	"C bitamina antioxidatzailea da.
"		Norberaren aipua
f07206187b2f967da249c197f1edad8ec867aec62c1569980608420d6c3c2d2f	Ahalegin haindia egin ondoren, orain beste horrenbesterako prest dago, herriz herri eta eskuz esku.		Norberaren aipua
f07868348e11bf290720920db4bba802f09f1f420ef6cbd77dfea28f064c406b	 Txakurra naizela uste duzu, makila hutsarekin niganatzeko? 		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=50&non=sarreraBuruaStrict&query=txakur&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
f07a34a2a3118184f1e865d83d4cf78abad6f337838bf73953ac3c7c30de86a3	Prestakuntza-eskaintza hau zuretzat interesgarria izango delakoan, jaso nire agurrik beroena.		Norberaren aipua
f07d448be11d0be56974ecf34be4cac1d949765d92b63723a22279886097c041	Ez itzak Iruñetik honako bidaia horiek egin tenple txarrean jartzeko.	general	https://www.euskaltzaindia.eus
f08620d24fd0df2504e3b3e67a2f11558e33c58c5c850b782eb623f6adce1602	Oso ongi egiten ari zara.		Norberaren aipua
f087787b98cf5827e2cddede1abe14f65e4f1f7d92529ad16bfe4b4cd8eb5062	"Horretarako zerbitzariak bi taldetan antolatzen dira.
"		Norberaren aipua
f091bed0668a58dd61c14597ea174e6319f2c10272cd14bb081344f92b1b8b95	Alde batetik, irainezkoa izan daiteke eta pertsonen aurkako eraso eta jazarpen psikologikotzat har daiteke.		https://eu.wikipedia.org/wiki/Iseka
f09351a76d949e0a60aca5e5d56cd7f6c01056beb369f0b3a834b132d78dabd1	Ikuspuntu teknikotik oinetakoen produkzioa sektore desberdina denarren, estatistika ekonomikoetan oinetakoen industria ehungintzan sailkatzen da.		Norberaren aipua
f0a7592e59e6f123594a67dbf2f50373e0286eb9811eeb684f7aaced9c2e10fa	Herrian zehar paseatzea ere gustatzen zait, beste xehetasun batzuk bereganatuz.	general	Norberaren aipua
f0a9f0611e8f161942b797e62e671f09fff553bb5718cb307b4b84a76164bcdb	Erlojuaren orratzen kontrako noranzkoan biratu behar duzu.		Norberaren aipua
f0aabc9fbcd71933117f51ba59c6aa6ecf60e1d9c0ff0e4a59b571c90e67a845	Izan ere, egun luzeen ostean iraganeko Inka inperio handi honen erdigunera heldu gara.		Norberaren aipua
f0acfd03def41875569f2c4a8197a01bf43a7f61d32ba1368866a5c189b47aaa	Deialdien eranskinetan jasotako balorazio-irizpideak.	general	Norberaren aipua
f0b5fc74ea49e25823a1f28283cab2493fce07f6d9e667db27e08794e2551277	"Ea melodia exotikoa jotzen digun!
"		Norberaren aipua
f0b98b447e19ee02e5056fce4ba9c4df9547488907e07173e886ca238ce8c540	Herriko jaietan, parranda onena txoznetan izaten da.		Norberaren aipua
f0bf10ff305fa7fc9e1554473212f94a3516c5259c228fbcdf321a55827f1052	Blog honetan duela gutxi horrelako testu bat idatzi nuen.		Norberaren aipua
f0c3140a39449ff3a8a87430de94decd00b1f780475595e5532f6e46b11de453	Txikitan, igandero joaten ginen mendira.		Nik sortua
f0c812a5eebab52b2dc6a9ad6a67e94bbf7e2360628d12312d9ee60677d2fecf	Olatu talka ikusgarria egon zen.		Norberaren aipua
f0cd4c5124853f8abb8698274fb5470730bfceeb9f831ff68423bbe190276285	Hortaz, esteka honetan kontsultatzen ahal da haietako zenbat dauden libre.		Norberaren aipua
f0cee8e312f058c5166e399b532c82f0de74a5a6363f91b53dd51dd05101359c	"Zentsura-mozioa egitekotan, bera izango da alkate.
"	general	Norberaren aipua
f0d0a5e21e0c65ea7a145e747cc5d96982ad7ad43829c6ccb977aeedba88a326	"Ahuntzaren umea, antxumea.

"		Esaera zaharra
f0daf03ce81e262147be032bad54f3792c6e6953385568dcab4a0097c9681cae	Gaur ostirala da		Norberaren aipua
f0dc8e7f151b1e3e8fbf0ab0a789d06a7e0c2dc3bd19122effe2e735bfbcb857	Hau da, markaren izena edo sinboloa azkar erlazionatzen da enpresa horrekin.		https://eu.wikipedia.org/wiki/Marka
f0e7adaa7452574039337c5a1959036a90299b79537d9fe08ea6556bd8ad033c	"Hamabost bideojoko probatu ditu.
"		Norberaren aipua
f0ec2ef2cc7540f3805a280fad42fbd414fbbc35927cf33de4000d14936e317f	Goizean goiz esnatu naiz.		Norberaren aipua
f0ef2bb60096cb65c2c64281b738a29240e95dc3a4ae6ec7ea9615774da55733	"Hamabost minutu barru iritsiko naiz.
"		Norberaren aipua
f0f2b470a7b88697a6c426b5784dcb1a2458b252c792a5e88a1c71d5f7f748d9	Hondar urteetan lan dezente egin dira herrian		https://erran.eus/baztan/1695989363834-etorkizun-polita-ikusten-diot-azpilkuetari
f0f7e6b7a82f3d7cbefd015fe5b869858e1becf9348d94e7140f233e5ec5bf16	"Melodia exotiko hori ahaztu zait.
"		Norberaren aipua
f0f826a4462e39b505a53a57af1457cca338a1aa0af8ec49c655a5ed2e7799ed	Bukatu lehen bait lehen.		Norberaren aipua
f108bc269f5d784f0c94b75c5f36c93a7a7d88dbab3b49bcf0a4f58f2d6bde6b	Gehiegi jan dut eta tripako mina daukat		Norberaren aipua
f10905353cff57049ca3b0ab1b01cd92d36a4cb507692adbcd9efb819fe09488	"Elkarrenganako gorroto handia zuten.
"	general	Norberaren aipua
f109c8afa52b17530ca7d6df08d014ea58f7c14ab9d5f95c6bcb5289afd48503	Ez bakarrik lantegia, baizik eta komunitateak ere.		Norberaren aipua
f10d18305cf5010ff1173d757e1e81b988005da4d1ede273d89cbaf796c6129b	Nolatan ez dugu sekula elkar ikusi?		Fake
f11349b1a2a139ac145e75478fc142fbd03c1a1447417036a6d23e37c3609ece	Amiantoa du barruan Frantziako Clemenceau hegazkin ontzi zaharrak. 		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=osagaiakHasi&query=hegazkin&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
f11b29ebfb2fe95676d3e75369520cfa6f4656c895dab7f1abffda3830919742	Ez dut ulertu.		Norberaren aipua
f1243350aceef4f8f23f42c652b90d2bbd5ff17c0b173fde1c676a0547aa4bd3	Nola lortu duzu ate hori igarotzea?		Neurea
f1289fadabceed05fe04eeb9eb21af1f82408a0502be6b67f07efc700a5c0036	Iparraldean, muino batzuek ezkutatzen diote Aturri ibaia		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=osagaiakHasi&query=banalerro&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
f12d637fe0a2b80cca12bf6893fbf5b2057447d7a093fa1c0dd23999ab327bab	Galtzerdiak bustirik izanik, etxera gaixorik iritsi zen.	general	Norberaren aipua
f12edd675974cbad44b5ea43885491093ab03a7ff4e2fdde3190a1d0cb36b60f	Ez da erraz herri bati mende luzeek eman dioten pentsabidea aldatzea.		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=sarreraBuruaStrict&query=herri&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
f1311302991a4fb02e26fd911502c0d2e1d75fb01ae1a4cd82cb75bf8a203873	Aberatsak bezala, pobreak ere Jainkoak eginak dira.		Axular (Gero)
f13133dc065efd2036937a047c9560098a100e3441110c5ebc67206389e4e0e1	 Itzuli zirenean, lo aurkitu zuten.		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=sarreraBuruaStrict&query=lo&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
f13288bebbf19ab5b0e078c74a839798d7a0da1068a6a916c73711a266f1dd6c	Izan ere, aukera hori ezinezko bailitzateke.		Norberaren aipua
f132efe7365038167503aa0992ac363cff612156e5808843d1d0fd2efb26060b	Antzinako zibilizazio baten arrastoei buruzko informazioa lortzeko lurra arakatzen dute.		norberaren aipua
f13483abded68a74bc984da37cd505d605ed28f426c36be2cf17c3e067c53813	"Garbiñek zapiaz eskuak estali zituen.
"		Norberaren aipua
